area,route_name,date,gpx_file,url
北陸,小白木峰,2025年02月28日(金),routes/track-7853254.gpx,https://www.yamareco.com/modules/yamareco/detail-7853254.html
札幌近郊,大沼山,2025年02月28日(金),routes/track-7853265.gpx,https://www.yamareco.com/modules/yamareco/detail-7853265.html
日高山脈,久山岳,2025年02月28日(金),routes/track-7853420.gpx,https://www.yamareco.com/modules/yamareco/detail-7853420.html
白馬・鹿島槍・五竜,不帰三峰Cルンゼ,2025年02月28日(金),routes/track-7853421.gpx,https://www.yamareco.com/modules/yamareco/detail-7853421.html
蔵王・面白山・船形山,刈田岳〜熊野岳 ❄️ ギリギリ間に合った蔵王の樹氷,2025年02月28日(金),routes/track-7853498.gpx,https://www.yamareco.com/modules/yamareco/detail-7853498.html
八幡平・岩手山・秋田駒,八幡平BC　御在所〜茶臼岳〜樅山,2025年02月27日(木),routes/track-7853554.gpx,https://www.yamareco.com/modules/yamareco/detail-7853554.html
甲信越,八海山 摩利支岳 八ツ峰北東面滑降,2025年02月28日(金),routes/track-7853609.gpx,https://www.yamareco.com/modules/yamareco/detail-7853609.html
北陸,荒島岳　橋架谷本谷,2025年02月28日(金),routes/track-7853673.gpx,https://www.yamareco.com/modules/yamareco/detail-7853673.html
妙高・戸隠・雨飾,神奈山BC,2025年02月27日(木),routes/track-7853684.gpx,https://www.yamareco.com/modules/yamareco/detail-7853684.html
北陸,銀杏峰　志目木谷本谷滑走,2025年02月27日(木),routes/track-7853697.gpx,https://www.yamareco.com/modules/yamareco/detail-7853697.html
妙高・戸隠・雨飾,火打山,2025年02月28日(金),routes/track-7853759.gpx,https://www.yamareco.com/modules/yamareco/detail-7853759.html
十勝連峰,爆風を避け安政火口,2025年02月28日(金),routes/track-7853893.gpx,https://www.yamareco.com/modules/yamareco/detail-7853893.html
磐梯・吾妻・安達太良,吾妻クラシックルート再訪その3〜若女平,2025年02月23日(日),routes/track-7853933.gpx,https://www.yamareco.com/modules/yamareco/detail-7853933.html
志賀・草津・四阿山・浅間,小根子岳北東面シュート・北西面,2025年02月28日(金),routes/track-7853989.gpx,https://www.yamareco.com/modules/yamareco/detail-7853989.html
北海道,沖里河山〜イルムケップ山〜音江山一泊環状縦走,2025年02月23日(日),routes/track-7854011.gpx,https://www.yamareco.com/modules/yamareco/detail-7854011.html
谷川・武尊,上越東谷北西斜面〜貝掛から,2025年02月28日(金),routes/track-7854399.gpx,https://www.yamareco.com/modules/yamareco/detail-7854399.html
朝日・出羽三山,姥ヶ岳,2025年03月01日(土),routes/track-7854506.gpx,https://www.yamareco.com/modules/yamareco/detail-7854506.html
白馬・鹿島槍・五竜,白馬乗鞍温泉・コルチナスキー場、中土駅,2025年02月28日(金),routes/track-7854518.gpx,https://www.yamareco.com/modules/yamareco/detail-7854518.html
支笏・洞爺,朝活幌平山（ただの苦行）,2025年03月01日(土),routes/track-7854680.gpx,https://www.yamareco.com/modules/yamareco/detail-7854680.html
白馬・鹿島槍・五竜,栂池　裏鵯,2025年02月23日(日),routes/track-7854927.gpx,https://www.yamareco.com/modules/yamareco/detail-7854927.html
白馬・鹿島槍・五竜,ガラガラ沢,2025年02月24日(月),routes/track-7854935.gpx,https://www.yamareco.com/modules/yamareco/detail-7854935.html
谷川・武尊,谷川岳BC 西黒尾根↑西黒沢↓,2025年03月01日(土),routes/track-7855320.gpx,https://www.yamareco.com/modules/yamareco/detail-7855320.html
札幌近郊,つげ山、山スキーとシマエナガ,2025年03月01日(土),routes/track-7855382.gpx,https://www.yamareco.com/modules/yamareco/detail-7855382.html
白馬・鹿島槍・五竜,五龍　中遠見山,2025年03月01日(土),routes/track-7855385.gpx,https://www.yamareco.com/modules/yamareco/detail-7855385.html
札幌近郊,喜茂別岳　春の訪れ,2025年03月01日(土),routes/track-7855400.gpx,https://www.yamareco.com/modules/yamareco/detail-7855400.html
甲信越,東谷山,2025年03月01日(土),routes/track-7855637.gpx,https://www.yamareco.com/modules/yamareco/detail-7855637.html
八幡平・岩手山・秋田駒,アルパからゲレンデトップまで,2025年03月01日(土),routes/track-7855731.gpx,https://www.yamareco.com/modules/yamareco/detail-7855731.html
道北・利尻,鷹巣山（鷹泊山）,2025年03月01日(土),routes/track-7855756.gpx,https://www.yamareco.com/modules/yamareco/detail-7855756.html
甲信越,苗場山,2025年03月01日(土),routes/track-7855838.gpx,https://www.yamareco.com/modules/yamareco/detail-7855838.html
妙高・戸隠・雨飾,黒姫山BC,2025年03月01日(土),routes/track-7855878.gpx,https://www.yamareco.com/modules/yamareco/detail-7855878.html
積丹・ニセコ・羊蹄山,稲穂嶺,2025年03月01日(土),routes/track-7856008.gpx,https://www.yamareco.com/modules/yamareco/detail-7856008.html
志賀・草津・四阿山・浅間,根子岳,2025年03月01日(土),routes/track-7856021.gpx,https://www.yamareco.com/modules/yamareco/detail-7856021.html
妙高・戸隠・雨飾,焼山北面台地,2025年03月01日(土),routes/track-7856127.gpx,https://www.yamareco.com/modules/yamareco/detail-7856127.html
槍・穂高・乗鞍,乗鞍　富士見岳,2025年03月01日(土),routes/track-7856191.gpx,https://www.yamareco.com/modules/yamareco/detail-7856191.html
妙高・戸隠・雨飾,神奈山（1400m位まで）,2025年03月01日(土),routes/track-7856227.gpx,https://www.yamareco.com/modules/yamareco/detail-7856227.html
十和田湖・八甲田,前嶽（青森市）,2025年03月01日(土),routes/track-7856312.gpx,https://www.yamareco.com/modules/yamareco/detail-7856312.html
谷川・武尊,谷川岳,2025年03月01日(土),routes/track-7856372.gpx,https://www.yamareco.com/modules/yamareco/detail-7856372.html
志賀・草津・四阿山・浅間,根子岳【少しはポンコツBCスキーヤーを卒業できたかもしれない件】,2025年03月01日(土),routes/track-7856446.gpx,https://www.yamareco.com/modules/yamareco/detail-7856446.html
谷川・武尊,谷川岳 西黒沢BC,2025年03月01日(土),routes/track-7856447.gpx,https://www.yamareco.com/modules/yamareco/detail-7856447.html
大山・蒜山,大山七合沢,2025年03月01日(土),routes/track-7856473.gpx,https://www.yamareco.com/modules/yamareco/detail-7856473.html
日光・那須・筑波,中大倉山・スダレ山BC,2025年03月01日(土),routes/track-7856507.gpx,https://www.yamareco.com/modules/yamareco/detail-7856507.html
妙高・戸隠・雨飾,【テレマークスキー】妙高赤倉山（池の平からの往復）,2025年03月01日(土),routes/track-7856512.gpx,https://www.yamareco.com/modules/yamareco/detail-7856512.html
尾瀬・奥利根,燧ヶ岳,2025年03月01日(土),routes/track-7856571.gpx,https://www.yamareco.com/modules/yamareco/detail-7856571.html
尾瀬・奥利根,至仏山,2025年03月01日(土),routes/track-7856580.gpx,https://www.yamareco.com/modules/yamareco/detail-7856580.html
白馬・鹿島槍・五竜,小遠見山,2025年03月01日(土),routes/track-7856662.gpx,https://www.yamareco.com/modules/yamareco/detail-7856662.html
北陸,横岳　飛越国境の山,2025年03月01日(土),routes/track-7856671.gpx,https://www.yamareco.com/modules/yamareco/detail-7856671.html
東海,まんが王国から白木ヶ峰,2025年03月01日(土),routes/track-7856740.gpx,https://www.yamareco.com/modules/yamareco/detail-7856740.html
妙高・戸隠・雨飾,焼山北面台地～一ノ倉川～新田山,2025年03月01日(土),routes/track-7856776.gpx,https://www.yamareco.com/modules/yamareco/detail-7856776.html
谷川・武尊,平標山BC〜ユウガイヒト沢〜,2025年03月01日(土),routes/track-7856782.gpx,https://www.yamareco.com/modules/yamareco/detail-7856782.html
白神山地・岩木山,岩木山 弥生ルート,2025年03月01日(土),routes/track-7856838.gpx,https://www.yamareco.com/modules/yamareco/detail-7856838.html
槍・穂高・乗鞍,槍ヶ岳　飛騨沢BC,2025年03月01日(土),routes/track-7856903.gpx,https://www.yamareco.com/modules/yamareco/detail-7856903.html
北陸,護摩堂山,2025年03月01日(土),routes/track-7856971.gpx,https://www.yamareco.com/modules/yamareco/detail-7856971.html
札幌近郊,空沼岳,2025年03月01日(土),routes/track-7856997.gpx,https://www.yamareco.com/modules/yamareco/detail-7856997.html
磐梯・吾妻・安達太良,西吾妻山〜二十日平,2025年03月01日(土),routes/track-7857007.gpx,https://www.yamareco.com/modules/yamareco/detail-7857007.html
妙高・戸隠・雨飾,妙高山 北面ルンゼ 大倉谷,2025年03月01日(土),routes/track-7857134.gpx,https://www.yamareco.com/modules/yamareco/detail-7857134.html
谷川・武尊,元橋〜平標山〜西ゼン〜日白山〜二居,2025年03月01日(土),routes/track-7857167.gpx,https://www.yamareco.com/modules/yamareco/detail-7857167.html
谷川・武尊,前武尊から荒砥沢で重雪コソコソレン,2025年03月01日(土),routes/track-7857182.gpx,https://www.yamareco.com/modules/yamareco/detail-7857182.html
谷川・武尊,かぐらスキー場⛷神楽ヶ峰,2025年03月01日(土),routes/track-7857207.gpx,https://www.yamareco.com/modules/yamareco/detail-7857207.html
甲信越,雁が峰,2025年03月01日(土),routes/track-7857256.gpx,https://www.yamareco.com/modules/yamareco/detail-7857256.html
甲信越,乗鞍岳ツアーコース2500m迄　with動画,2025年02月28日(金),routes/track-7857320.gpx,https://www.yamareco.com/modules/yamareco/detail-7857320.html
北陸,上谷山,2025年03月01日(土),routes/track-7857425.gpx,https://www.yamareco.com/modules/yamareco/detail-7857425.html
白馬・鹿島槍・五竜,白鳥山　山スキー　新潟県,2025年03月01日(土),routes/track-7857468.gpx,https://www.yamareco.com/modules/yamareco/detail-7857468.html
北陸,漆山岳,2025年03月01日(土),routes/track-7857517.gpx,https://www.yamareco.com/modules/yamareco/detail-7857517.html
谷川・武尊,仙ノ倉山　シッケイ沢,2025年03月01日(土),routes/track-7857531.gpx,https://www.yamareco.com/modules/yamareco/detail-7857531.html
妙高・戸隠・雨飾,天狗原山,2025年03月01日(土),routes/track-7857542.gpx,https://www.yamareco.com/modules/yamareco/detail-7857542.html
蔵王・面白山・船形山,あとみゲート,2025年03月01日(土),routes/track-7857594.gpx,https://www.yamareco.com/modules/yamareco/detail-7857594.html
白馬・鹿島槍・五竜,白鳥山,2025年03月01日(土),routes/track-7857631.gpx,https://www.yamareco.com/modules/yamareco/detail-7857631.html
日光・那須・筑波,2025-03-01 那須,2025年03月01日(土),routes/track-7857637.gpx,https://www.yamareco.com/modules/yamareco/detail-7857637.html
白馬・鹿島槍・五竜,白鳥山,2025年03月01日(土),routes/track-7857647.gpx,https://www.yamareco.com/modules/yamareco/detail-7857647.html
十和田湖・八甲田,100名山　八甲田山頂　大岳　70座,2025年03月01日(土),routes/track-7857679.gpx,https://www.yamareco.com/modules/yamareco/detail-7857679.html
北陸,漆山岳,2025年03月01日(土),routes/track-7857815.gpx,https://www.yamareco.com/modules/yamareco/detail-7857815.html
白山,白山3月参り（源頭部から別当出合まで完全滑走の別当谷）,2025年03月01日(土),routes/track-7857833.gpx,https://www.yamareco.com/modules/yamareco/detail-7857833.html
谷川・武尊,平標山,2025年03月01日(土),routes/track-7857886.gpx,https://www.yamareco.com/modules/yamareco/detail-7857886.html
磐梯・吾妻・安達太良,⛷リベンジ滑走で青空に乾杯🥂「安達太良山」,2025年03月01日(土),routes/track-7857924.gpx,https://www.yamareco.com/modules/yamareco/detail-7857924.html
槍・穂高・乗鞍,【岐阜県】猫岳😺　大崩山（乗鞍）,2025年03月01日(土),routes/track-7857955.gpx,https://www.yamareco.com/modules/yamareco/detail-7857955.html
志賀・草津・四阿山・浅間,岩菅山と裏岩菅山　BC,2025年03月01日(土),routes/track-7857985.gpx,https://www.yamareco.com/modules/yamareco/detail-7857985.html
比良山系,赤坂山・三国山BC（途中敗退）,2025年02月24日(月),routes/track-7858042.gpx,https://www.yamareco.com/modules/yamareco/detail-7858042.html
北陸,白木峰,2025年03月01日(土),routes/track-7858110.gpx,https://www.yamareco.com/modules/yamareco/detail-7858110.html
積丹・ニセコ・羊蹄山,積丹-余別-ポンネアンチシ山,2025年03月01日(土),routes/track-7858180.gpx,https://www.yamareco.com/modules/yamareco/detail-7858180.html
白馬・鹿島槍・五竜,小蓮華山ー小蓮華沢滑降！,2025年03月01日(土),routes/track-7858453.gpx,https://www.yamareco.com/modules/yamareco/detail-7858453.html
氷ノ山,氷ノ山,2025年03月01日(土),routes/track-7858454.gpx,https://www.yamareco.com/modules/yamareco/detail-7858454.html
志賀・草津・四阿山・浅間,志賀高原・前山（イグルー泊）,2025年03月01日(土),routes/track-7858519.gpx,https://www.yamareco.com/modules/yamareco/detail-7858519.html
白馬・鹿島槍・五竜,船越ノ頭,2025年03月01日(土),routes/track-7858530.gpx,https://www.yamareco.com/modules/yamareco/detail-7858530.html
北陸,白木峰　八合目登山口,2025年03月01日(土),routes/track-7858581.gpx,https://www.yamareco.com/modules/yamareco/detail-7858581.html
志賀・草津・四阿山・浅間,ポカポカ湯の丸ツアー(湯ノ丸山、池ノ平),2025年03月01日(土),routes/track-7858681.gpx,https://www.yamareco.com/modules/yamareco/detail-7858681.html
八幡平・岩手山・秋田駒,裏山散歩　旧松川スキー場から丸森　１２回目,2025年03月01日(土),routes/track-7858722.gpx,https://www.yamareco.com/modules/yamareco/detail-7858722.html
白神山地・岩木山,岩木山,2025年03月01日(土),routes/track-7858949.gpx,https://www.yamareco.com/modules/yamareco/detail-7858949.html
中国山地東部,東山（とうせん）山スキー〜天気晴朗なれども雪ぐずぐす〜,2025年03月01日(土),routes/track-7859027.gpx,https://www.yamareco.com/modules/yamareco/detail-7859027.html
槍・穂高・乗鞍,乗鞍高原スノーハイク〜結氷御池巡り〜,2025年03月01日(土),routes/track-7859052.gpx,https://www.yamareco.com/modules/yamareco/detail-7859052.html
白馬・鹿島槍・五竜,唐松岳,2025年03月01日(土),routes/track-7859173.gpx,https://www.yamareco.com/modules/yamareco/detail-7859173.html
槍・穂高・乗鞍,大崩山、猫岳,2025年03月01日(土),routes/track-7859286.gpx,https://www.yamareco.com/modules/yamareco/detail-7859286.html
蔵王・面白山・船形山,今日も 来て良かった刈田岳〜🙌,2025年03月01日(土),routes/track-7859320.gpx,https://www.yamareco.com/modules/yamareco/detail-7859320.html
甲信越,山スキー教室　巻機山,2025年03月01日(土),routes/track-7859511.gpx,https://www.yamareco.com/modules/yamareco/detail-7859511.html
槍・穂高・乗鞍,四ツ岳,2025年03月01日(土),routes/track-7859538.gpx,https://www.yamareco.com/modules/yamareco/detail-7859538.html
氷ノ山,氷ノ山BC(わかさ氷ノ山スキー場-三の丸-須賀ノ山-ワサビ谷）2025-03-01,2025年03月01日(土),routes/track-7859878.gpx,https://www.yamareco.com/modules/yamareco/detail-7859878.html
八幡平・岩手山・秋田駒,大松倉山を越えて三ツ石山荘へ,2025年03月01日(土),routes/track-7859894.gpx,https://www.yamareco.com/modules/yamareco/detail-7859894.html
札幌近郊,和宇尻山・春香山,2025年03月01日(土),routes/track-7859896.gpx,https://www.yamareco.com/modules/yamareco/detail-7859896.html
札幌近郊,無意根山,2025年03月01日(土),routes/track-7859938.gpx,https://www.yamareco.com/modules/yamareco/detail-7859938.html
志賀・草津・四阿山・浅間,横手山（イグルー作製トレ）,2025年03月01日(土),routes/track-7859969.gpx,https://www.yamareco.com/modules/yamareco/detail-7859969.html
志賀・草津・四阿山・浅間,四阿山(スキー・スノボBC)ハイクチームとコラボ,2025年03月01日(土),routes/track-7859990.gpx,https://www.yamareco.com/modules/yamareco/detail-7859990.html
志賀・草津・四阿山・浅間,草津〜芳ヶ平〜渋峠,2025年03月01日(土),routes/track-7860077.gpx,https://www.yamareco.com/modules/yamareco/detail-7860077.html
剱・立山,1day黒部横断（さらさら越え）,2025年03月01日(土),routes/track-7860100.gpx,https://www.yamareco.com/modules/yamareco/detail-7860100.html
白馬・鹿島槍・五竜,不帰ノ嶮　Cルンゼ,2025年03月01日(土),routes/track-7860120.gpx,https://www.yamareco.com/modules/yamareco/detail-7860120.html
甲信越,山スキー教室　巻機山麓,2025年03月01日(土),routes/track-7860206.gpx,https://www.yamareco.com/modules/yamareco/detail-7860206.html
槍・穂高・乗鞍,里見岳,2025年03月01日(土),routes/track-7860277.gpx,https://www.yamareco.com/modules/yamareco/detail-7860277.html
磐梯・吾妻・安達太良,矢筈森・振子沢⛷️山スキー,2025年03月01日(土),routes/track-7860360.gpx,https://www.yamareco.com/modules/yamareco/detail-7860360.html
槍・穂高・乗鞍,乗鞍岳BC,2025年03月01日(土),routes/track-7860629.gpx,https://www.yamareco.com/modules/yamareco/detail-7860629.html
増毛・樺戸,浦臼山,2025年03月01日(土),routes/track-7860908.gpx,https://www.yamareco.com/modules/yamareco/detail-7860908.html
妙高・戸隠・雨飾,"神奈山(1,400mまで)",2025年03月01日(土),routes/track-7860985.gpx,https://www.yamareco.com/modules/yamareco/detail-7860985.html
京都・北摂,多袮山(舞鶴)で山スキー,2025年03月01日(土),routes/track-7861080.gpx,https://www.yamareco.com/modules/yamareco/detail-7861080.html
尾瀬・奥利根,至仏山　ムジナ沢　戸倉からアヤメ平周回,2025年03月01日(土),routes/track-7861143.gpx,https://www.yamareco.com/modules/yamareco/detail-7861143.html
槍・穂高・乗鞍,十石山（白骨温泉）,2025年03月01日(土),routes/track-7861149.gpx,https://www.yamareco.com/modules/yamareco/detail-7861149.html
白山,百四丈滝,2025年03月01日(土),routes/track-7861152.gpx,https://www.yamareco.com/modules/yamareco/detail-7861152.html
大台ケ原・大杉谷・高見山,伯母峰峠,2025年03月01日(土),routes/track-7861159.gpx,https://www.yamareco.com/modules/yamareco/detail-7861159.html
谷川・武尊,平標〜西ゼン〜登り返しお勧め,2025年03月01日(土),routes/track-7861176.gpx,https://www.yamareco.com/modules/yamareco/detail-7861176.html
白馬・鹿島槍・五竜,栂池-箙岳-小谷BC：縦走山スキー、最後はヘッデン,2025年03月01日(土),routes/track-7861225.gpx,https://www.yamareco.com/modules/yamareco/detail-7861225.html
槍・穂高・乗鞍,十石山,2025年03月01日(土),routes/track-7861300.gpx,https://www.yamareco.com/modules/yamareco/detail-7861300.html
東海,蕎麦角山,2025年03月01日(土),routes/track-7861341.gpx,https://www.yamareco.com/modules/yamareco/detail-7861341.html
蔵王・面白山・船形山,蔵王　猿倉パーク〜中丸山〜熊野岳〜北面滑走（八方沢源頭）,2025年03月01日(土),routes/track-7861409.gpx,https://www.yamareco.com/modules/yamareco/detail-7861409.html
北陸,鍬崎山,2025年03月01日(土),routes/track-7861421.gpx,https://www.yamareco.com/modules/yamareco/detail-7861421.html
谷川・武尊,武能岳　湯桧曽川白樺沢,2025年03月01日(土),routes/track-7861431.gpx,https://www.yamareco.com/modules/yamareco/detail-7861431.html
石鎚山,堂ヶ森・鞍瀬ノ頭,2025年03月01日(土),routes/track-7861434.gpx,https://www.yamareco.com/modules/yamareco/detail-7861434.html
関東,かぐら大日蔭山（三角）,2025年03月01日(土),routes/track-7861503.gpx,https://www.yamareco.com/modules/yamareco/detail-7861503.html
東海,大日ヶ岳はダイナ高鷲スキー場からバッカンスキー,2025年03月01日(土),routes/track-7861511.gpx,https://www.yamareco.com/modules/yamareco/detail-7861511.html
八幡平・岩手山・秋田駒,樹氷シリーズ　第4弾　秋田側から八幡平へ,2025年03月01日(土),routes/track-7861554.gpx,https://www.yamareco.com/modules/yamareco/detail-7861554.html
槍・穂高・乗鞍,鎌ヶ峰,2025年03月01日(土),routes/track-7861630.gpx,https://www.yamareco.com/modules/yamareco/detail-7861630.html
東海,火山(ひやま),2025年02月28日(金),routes/track-7861632.gpx,https://www.yamareco.com/modules/yamareco/detail-7861632.html
妙高・戸隠・雨飾,前山　BC,2025年03月01日(土),routes/track-7861641.gpx,https://www.yamareco.com/modules/yamareco/detail-7861641.html
尾瀬・奥利根,アヤメ平,2025年03月01日(土),routes/track-7861659.gpx,https://www.yamareco.com/modules/yamareco/detail-7861659.html
札幌近郊,狭薄山〜札幌岳周回,2025年03月01日(土),routes/track-7861726.gpx,https://www.yamareco.com/modules/yamareco/detail-7861726.html
妙高・戸隠・雨飾,BCスキー｜頚城：昼闇山,2025年03月01日(土),routes/track-7861782.gpx,https://www.yamareco.com/modules/yamareco/detail-7861782.html
甲信越,浅草岳　嘉平与ポッチで時間切れ,2025年03月01日(土),routes/track-7861822.gpx,https://www.yamareco.com/modules/yamareco/detail-7861822.html
志賀・草津・四阿山・浅間,四阿山: 高温のBCは、いつもの静かな沢沿い・癒しの林間ルートを楽しめた,2025年03月01日(土),routes/track-7861825.gpx,https://www.yamareco.com/modules/yamareco/detail-7861825.html
十勝連峰,三段山　2025-03-01,2025年03月01日(土),routes/track-7861845.gpx,https://www.yamareco.com/modules/yamareco/detail-7861845.html
東海,能郷白山：春の陽気,2025年03月01日(土),routes/track-7861880.gpx,https://www.yamareco.com/modules/yamareco/detail-7861880.html
大雪山,黒岳,2025年02月28日(金),routes/track-7861895.gpx,https://www.yamareco.com/modules/yamareco/detail-7861895.html
北陸,白木峰　八合目までしか行けんかった,2025年03月01日(土),routes/track-7861921.gpx,https://www.yamareco.com/modules/yamareco/detail-7861921.html
槍・穂高・乗鞍,平湯,2025年03月01日(土),routes/track-7861930.gpx,https://www.yamareco.com/modules/yamareco/detail-7861930.html
槍・穂高・乗鞍,里見岳,2025年03月01日(土),routes/track-7862061.gpx,https://www.yamareco.com/modules/yamareco/detail-7862061.html
東海,大日ヶ岳BC⛷️,2025年03月01日(土),routes/track-7862098.gpx,https://www.yamareco.com/modules/yamareco/detail-7862098.html
剱・立山,立山(雄山,2025年03月01日(土),routes/track-7862126.gpx,https://www.yamareco.com/modules/yamareco/detail-7862126.html
八幡平・岩手山・秋田駒,厳冬期安比ー秋田駒ヶ岳スキー縦走,2025年02月22日(土),routes/track-7862269.gpx,https://www.yamareco.com/modules/yamareco/detail-7862269.html
北陸,大嵐山,2025年03月02日(日),routes/track-7862318.gpx,https://www.yamareco.com/modules/yamareco/detail-7862318.html
北陸,三周ヶ岳〜高丸／黒壁〜夜叉ヶ池　(広野ダム〜　福井・岐阜県),2025年03月01日(土),routes/track-7862517.gpx,https://www.yamareco.com/modules/yamareco/detail-7862517.html
東北,大戸沢岳東尾根,2025年02月24日(月),routes/track-7862709.gpx,https://www.yamareco.com/modules/yamareco/detail-7862709.html
白馬・鹿島槍・五竜,唐松岳八方尾根 無名沢・ガラガラ沢,2025年03月01日(土),routes/track-7862715.gpx,https://www.yamareco.com/modules/yamareco/detail-7862715.html
北陸,大滝山（雨の体力作り）,2025年03月02日(日),routes/track-7862757.gpx,https://www.yamareco.com/modules/yamareco/detail-7862757.html
支笏・洞爺,オロフレ山,2025年03月01日(土),routes/track-7862768.gpx,https://www.yamareco.com/modules/yamareco/detail-7862768.html
八幡平・岩手山・秋田駒,森吉山BC,2025年03月01日(土),routes/track-7862855.gpx,https://www.yamareco.com/modules/yamareco/detail-7862855.html
北アメリカ,Mount Food,2025年02月27日(木),routes/track-7862874.gpx,https://www.yamareco.com/modules/yamareco/detail-7862874.html
甲信越,巻機山　5th,2025年03月02日(日),routes/track-7862876.gpx,https://www.yamareco.com/modules/yamareco/detail-7862876.html
白馬・鹿島槍・五竜,黒部横断1DAY,2025年03月01日(土),routes/track-7862955.gpx,https://www.yamareco.com/modules/yamareco/detail-7862955.html
積丹・ニセコ・羊蹄山,ニセコアンヌプリスキー場ゲレンデ外,2025年02月23日(日),routes/track-7863146.gpx,https://www.yamareco.com/modules/yamareco/detail-7863146.html
十和田湖・八甲田,八甲田大岳🎿断念,2025年03月02日(日),routes/track-7863183.gpx,https://www.yamareco.com/modules/yamareco/detail-7863183.html
積丹・ニセコ・羊蹄山,ニセコアンヌプリスキー場　ゲレンデ外ええ沢,2025年02月23日(日),routes/track-7863212.gpx,https://www.yamareco.com/modules/yamareco/detail-7863212.html
東北,大戸沢岳〜中ノ沢滑走,2025年03月01日(土),routes/track-7863240.gpx,https://www.yamareco.com/modules/yamareco/detail-7863240.html
積丹・ニセコ・羊蹄山,積丹岳,2025年03月02日(日),routes/track-7863253.gpx,https://www.yamareco.com/modules/yamareco/detail-7863253.html
東海,野伏ヶ岳1500m地点まで,2025年03月01日(土),routes/track-7863259.gpx,https://www.yamareco.com/modules/yamareco/detail-7863259.html
積丹・ニセコ・羊蹄山,京極ルート七合目,2025年03月02日(日),routes/track-7863306.gpx,https://www.yamareco.com/modules/yamareco/detail-7863306.html
積丹・ニセコ・羊蹄山,羊蹄山,2025年03月02日(日),routes/track-7863350.gpx,https://www.yamareco.com/modules/yamareco/detail-7863350.html
志賀・草津・四阿山・浅間,万座～志賀,2025年03月02日(日),routes/track-7863403.gpx,https://www.yamareco.com/modules/yamareco/detail-7863403.html
志賀・草津・四阿山・浅間,湯ノ丸山（北峰）,2025年03月02日(日),routes/track-7863542.gpx,https://www.yamareco.com/modules/yamareco/detail-7863542.html
北海道,ネオパラ山〜強風＆気温上昇により悪雪と格闘！,2025年02月28日(金),routes/track-7863559.gpx,https://www.yamareco.com/modules/yamareco/detail-7863559.html
志賀・草津・四阿山・浅間,小根子岳,2025年03月02日(日),routes/track-7863624.gpx,https://www.yamareco.com/modules/yamareco/detail-7863624.html
谷川・武尊,平標山　センノ沢,2025年03月02日(日),routes/track-7863640.gpx,https://www.yamareco.com/modules/yamareco/detail-7863640.html
槍・穂高・乗鞍,四ツ岳北面　山スキー,2025年03月01日(土),routes/track-7863691.gpx,https://www.yamareco.com/modules/yamareco/detail-7863691.html
蔵王・面白山・船形山,刈田岳,2025年03月02日(日),routes/track-7863756.gpx,https://www.yamareco.com/modules/yamareco/detail-7863756.html
志賀・草津・四阿山・浅間,根子岳(スキー・スノボBC),2025年03月02日(日),routes/track-7863778.gpx,https://www.yamareco.com/modules/yamareco/detail-7863778.html
栗駒・早池峰,兎森山,2025年03月02日(日),routes/track-7863861.gpx,https://www.yamareco.com/modules/yamareco/detail-7863861.html
北陸,火燈山は竹田の水車メロデーパークから,2025年03月02日(日),routes/track-7864106.gpx,https://www.yamareco.com/modules/yamareco/detail-7864106.html
槍・穂高・乗鞍,乗鞍岳ガスと強風で撤退,2025年03月01日(土),routes/track-7864157.gpx,https://www.yamareco.com/modules/yamareco/detail-7864157.html
白神山地・岩木山,岩木山 山頂〜毒蛇沢滑走 ザラメあり！,2025年03月02日(日),routes/track-7864207.gpx,https://www.yamareco.com/modules/yamareco/detail-7864207.html
磐梯・吾妻・安達太良,船明神山,2025年03月02日(日),routes/track-7864214.gpx,https://www.yamareco.com/modules/yamareco/detail-7864214.html
妙高・戸隠・雨飾,飯縄山スキーハイク　春の雪でした,2025年03月02日(日),routes/track-7864325.gpx,https://www.yamareco.com/modules/yamareco/detail-7864325.html
白神山地・岩木山,岩木山　ガスガスでした,2025年03月02日(日),routes/track-7864408.gpx,https://www.yamareco.com/modules/yamareco/detail-7864408.html
妙高・戸隠・雨飾,放山から調整池ルート,2025年02月25日(火),routes/track-7864491.gpx,https://www.yamareco.com/modules/yamareco/detail-7864491.html
志賀・草津・四阿山・浅間,村界の丘,2025年03月02日(日),routes/track-7864520.gpx,https://www.yamareco.com/modules/yamareco/detail-7864520.html
甲信越,梨平峠（雨の為途中下山）,2025年03月02日(日),routes/track-7864527.gpx,https://www.yamareco.com/modules/yamareco/detail-7864527.html
積丹・ニセコ・羊蹄山,1050mテラス,2025年03月02日(日),routes/track-7864540.gpx,https://www.yamareco.com/modules/yamareco/detail-7864540.html
芦別・夕張,御料山、山スキー＆スプリットボード,2025年03月02日(日),routes/track-7864597.gpx,https://www.yamareco.com/modules/yamareco/detail-7864597.html
北陸,洞山,2025年02月23日(日),routes/track-7864760.gpx,https://www.yamareco.com/modules/yamareco/detail-7864760.html
妙高・戸隠・雨飾,斑尾山,2025年03月01日(土),routes/track-7864971.gpx,https://www.yamareco.com/modules/yamareco/detail-7864971.html
谷川・武尊,平標山→西ゼン滑走　7年振りに。雨降る前に！,2025年03月02日(日),routes/track-7864985.gpx,https://www.yamareco.com/modules/yamareco/detail-7864985.html
